Date,0,1,2
2021-12-31,0.023334803167555453,-0.019268421117896905,-0.020800886935747262
2021-12-30,0.05337978197666235,-0.055440207028509485,0.011663011348579812
2021-12-29,-0.09789909493097045,0.05986192439147988,0.04242283663303882
2021-12-28,-0.029792661954345954,0.005948144437687645,-0.0004917756653079447
2021-12-27,6.195061913617903e-05,-0.025728165987045137,-0.06073433477358496
2021-12-23,-0.09367350253579572,0.009109548736139035,0.015487187407300613
2021-12-22,0.0408250808046632,-0.0178217137682796,-0.013542729373616173
2021-12-21,-0.12982722958251358,0.018390035220177015,-0.026381660941469213
2021-12-20,-0.024828716636521263,-0.00639878920409962,0.029533504367252304
2021-12-17,0.044308168346962856,-0.02086398806879967,-0.056462347521772434
2021-12-16,0.10222837850538051,-0.010836647468795927,0.07360171401043823
2021-12-15,-0.08570268317789688,0.006408689305561404,0.009468505992985482
2021-12-14,-0.04877393115606183,-0.004006191804824389,-0.005356975518297387
2021-12-13,0.11933900967493359,-0.012462800438433145,-0.037017991559989964
2021-12-10,0.013793703932702722,-0.0003407029356092103,0.020150377942435856
2021-12-09,0.028548143602551878,0.0035646230069855717,-0.017587550560037524
2021-12-08,-0.05771204161670138,0.04085746525252289,0.06255036598293282
2021-12-07,-0.14526532471077788,0.0045331910668662675,-0.03336690790743397
2021-12-06,-0.18721942181713136,0.027617754389718426,0.0001401473990401082
2021-12-03,0.1860339827085658,-0.05174407838738328,-0.03889297725071469
2021-12-02,-0.08186245546691731,0.03702772887722972,-0.07133601150675915
2021-12-01,-0.019940398069745673,-0.0017531851556443388,-0.05343471230112269
2021-11-30,0.1291066200603297,-0.0841280868248695,-0.05696448717522197
2021-11-29,-0.0690218936812239,0.04730943608274185,-0.0009841047610384113
2021-11-26,0.4050550172674908,-0.0594417033588255,0.018243827389663764
2021-11-24,0.007641110312191426,-0.100809244865591,-0.0495399029687425
2021-11-23,-0.0561930302035782,0.025653104930768535,0.04335563500361414
2021-11-22,-0.23645837495620994,0.06766581590543963,-0.05486848639443775
2021-11-19,0.06290839099743815,-0.024990784023272265,-0.06471997914354083
2021-11-18,0.0345431115848156,-0.06002400552947966,0.011305577742810198
2021-11-17,0.0596156528861059,-0.01539189159009254,0.00023457137684574473
2021-11-16,-0.020299407221448046,0.0021826368233651633,0.0015311193946167601
2021-11-15,-0.09792318129257307,0.025479021450424518,0.04569759825336209
2021-11-12,-0.055080304786509576,0.020058511099789785,0.0030847773765413384
2021-11-10,-0.30069879218345147,0.03155172805484868,-0.02710010527585782
2021-11-09,0.13226537205601843,-0.01696683006283622,-0.00025590236779966303
2021-11-08,-0.1625555621689519,0.02246696638114312,-0.056416183455259714
2021-11-05,0.15657917096224774,-0.05702789035677469,-0.04748569110482727
2021-11-04,0.17932573161763954,-0.02578640101394401,0.033753454919760416
2021-11-03,-0.0986409906691607,0.019302911420556866,0.004474150506932459
2021-11-02,0.09297324671438459,-0.021294292240255794,0.018986552104616205
2021-11-01,-0.07531766856213551,0.028111864856933243,0.0060378877751286935
2021-10-29,0.027861338970591138,-0.0058091987845507774,-0.0016714168444733094
2021-10-28,-0.060114383870689465,0.014467468231841956,0.016091091402310263
2021-10-27,0.13445497183518854,-0.058146346566385884,-0.09101085612422735
2021-10-26,0.02811595781100377,-0.01025656306014378,-0.04168761665344892
2021-10-25,0.028018127611330403,-0.017401918620687826,0.03293253150877407
2021-10-22,0.040438125960397725,-0.02424301344346287,-0.06142058739422727
2021-10-21,-0.11897063151619261,0.003057547278893437,-0.05615161904122337
2021-10-20,-0.004615919660243381,0.008434500631115676,0.030649921765358207
2021-10-19,-0.092359831156199,0.040054833666617946,0.08813312373217443
2021-10-18,-0.009470835772315292,-0.02306011176379124,-0.044460582647369816
2021-10-15,-0.16604583312670962,0.03429417241842515,-0.03377877870280183
2021-10-14,0.0820381778118812,-0.035475663481669584,0.008739976722524972
2021-10-13,0.03251173643927031,-0.022793213493484395,-0.06164591642747627
2021-10-12,0.008559748462042601,-0.037755974281640195,-0.07996420625825772
2021-10-08,-0.06513562429261983,0.024504971351120123,0.00993490763965664
2021-10-07,-0.09963138575481278,0.04620854189020746,0.012544883139818983
2021-10-06,0.006336563810545074,0.015908686385812713,-0.05227664233218317
2021-10-05,-0.10128335787037758,0.02226275678638595,0.032828627061691595
2021-10-04,-0.03462031817339308,-0.006813402060909534,-0.006754693033699108
2021-10-01,0.09741163600174904,-0.03502580364528123,-0.001010523792824844
2021-09-30,0.04974735587741553,-0.027829610265451197,0.014082147214758912
2021-09-29,-0.010243785894576004,0.024407130601013544,0.014856770104607196
2021-09-28,-0.11141615574733188,0.03019404530614062,0.06381244312471482
2021-09-27,-0.038257058278877085,-0.002911312527270487,-0.012451021106831028
2021-09-24,-0.12361018804583648,0.02692387744820458,0.04267733955257598
2021-09-23,-0.18990050444571,0.04949398793645764,0.04371455402746767
2021-09-22,-0.005231467562546049,-0.010826696284363032,-0.05343513420532339
2021-09-21,-0.026127606221779294,0.023963041141277924,0.010861575845329978
2021-09-20,0.11099710538850219,-0.039350785609728704,-0.03853507510159186
2021-09-17,-0.06787672876481153,0.018349274617047776,0.012525740167462104
2021-09-16,-0.0712487313195372,-0.0014409803143501,0.004004795816263738
2021-09-15,-0.04771632402710953,0.02170415158545056,0.010961172116822843
2021-09-14,0.08906122760888587,-0.013398465997362375,-0.043313676759276
2021-09-13,0.04414485814506097,-0.01760112518570637,-0.009984115994068803
2021-09-10,-0.08507590382064832,0.02109855566979777,0.01069102428802564
2021-09-09,0.07188419568463351,-0.035889670015922505,-0.030691024039510028
2021-09-08,0.055844494835976935,-0.028791399254630822,-0.017730939865476206
2021-09-07,-0.10489322644980012,0.025178516381330323,0.01686774190246041
2021-09-03,-0.05705452611148771,0.0277883478546938,0.0262894857802236
2021-09-02,0.018737975818988704,-0.017962032404045227,-0.010195879309649214
2021-09-01,-0.015959859084134602,-0.013694309124283474,-0.007084025458121557
2021-08-31,-0.025816082979736532,0.021024410150009706,0.015869806391688935
2021-08-30,0.03949704158058048,-0.013655017385983534,-0.001973477998419169
2021-08-27,0.09320469397278493,-0.01769565365968855,0.014053677357618019
2021-08-26,0.010930383074624395,-0.004445403479471636,-0.017428824288678355
2021-08-25,-0.11103759052246326,0.015530050073635285,0.03150949203473685
2021-08-24,-0.0691539468373801,0.03427481360806002,0.024922264810995975
2021-08-23,0.01376012004344635,-0.010270680345364365,-0.00019118577539578913
2021-08-20,-0.021049768827430815,0.005680885785265601,-0.011619831493991001
2021-08-19,0.04753920507503236,-0.020586533513525403,-0.02031291950146243
2021-08-18,-0.021119104798844834,0.007098401464212627,0.003153180225342707
2021-08-17,-0.023104006489751194,0.0007881890762925901,-0.020747097483152593
2021-08-16,0.0717119681809974,-0.019719773665713425,-0.0010401389972121426
2021-08-13,0.12934240164915753,-0.03468480350692907,-0.05660710056044803
2021-08-12,-0.05018932405190092,0.006568994703084885,0.013232292939785388
2021-08-11,0.01753788486224322,-0.006559146622195418,0.008619887249822836
2021-08-10,-0.07500565363478158,0.01756706406213924,0.010745704486316985
2021-08-09,-0.048215327784279075,0.012377397960156012,0.005075715155417121
2021-08-06,-0.150697280720564,0.047089067381277744,0.04037830985369964
2021-08-05,-0.10757051251536717,0.014665609201764266,-0.016710869119261708
2021-08-04,-0.0023565759936444333,-0.003235773270454891,-0.01988953641128878
2021-08-03,0.016566717976159818,-0.008172413132316238,-0.007651890580052858
2021-08-02,0.07875191397587362,-0.02212152071435644,-0.013567140006289441
2021-07-30,0.0744845138644025,-0.01973406244961989,-0.00394654118414594
2021-07-29,-0.03476622497080657,-0.005108690567872876,0.013241270516433638
2021-07-28,-0.02464205711103249,0.005550042821254151,0.006773373000721203
2021-07-27,0.07515029596238228,-0.011794612371020608,-0.02052251972964097
2021-07-26,-0.009066975872953647,-0.005769301730191502,-0.0051319031522210085
2021-07-23,-0.054770257934271746,0.005559418143275185,0.013820676353372606
2021-07-22,0.07795614610354451,-0.0248464167715514,-0.01760722930517615
2021-07-21,-0.13707452026493916,0.054544057742673145,0.0385311800339115
2021-07-20,-0.05682720837184584,0.024314020273189817,0.05748527352997774
2021-07-19,0.23957317942952522,-0.07549504147997621,-0.05778887440752972
2021-07-16,-0.025063033909763104,0.00013886638872287861,-0.005940449231316652
2021-07-15,0.09579633039365694,-0.022294767167157753,-0.04861311952974342
2021-07-14,0.11387837292461239,-0.04292341626000208,-0.01091138234107042
2021-07-13,-0.0931529027270619,0.01931981979929339,-0.0016164843218391457
2021-07-12,-0.03484388630292266,0.016219133543073975,-0.005039614355613707
2021-07-09,-0.15305458248738796,0.041672259384660876,0.026446792109940324
2021-07-08,0.08232432796606123,-0.032689296902109824,0.012631850836068893
2021-07-07,0.07981320580639688,-0.031075099377184688,-0.04113335131091837
2021-07-06,0.12478106197097076,-0.039432066281001016,-0.02390608375799366
2021-07-02,0.07465072321972863,-0.020259164347482077,-0.005714243789273091
2021-07-01,-0.047143170603986456,0.009468183260186256,0.0014269032995226202
2021-06-30,0.06641262932764466,-0.032388443757827456,-0.010610780177122059
2021-06-29,0.004771394079005149,-0.0015452638184292257,-0.009794948512192009
2021-06-28,0.09656210553033258,-0.01696560841675312,-0.031039754627431318
2021-06-25,-0.0952076478817536,0.019744688274257783,0.03429069509721808
2021-06-24,-0.00025904177045141393,-0.012714654656181388,-0.008230537528386697
2021-06-23,-0.04877592859303296,0.007933644959220968,-0.005299273740137703
2021-06-22,0.056248531355609095,-0.006582400941116674,0.013981238120461623
2021-06-21,-0.10770164263067315,0.04718490401766597,0.06046083210877191
2021-06-18,0.08930813769666325,-0.05913539899126418,-0.10716950763352603
2021-06-17,0.0686236059921577,-0.048867444490562545,-0.0840363482919534
2021-06-16,-0.14466204742300356,-0.0030263983502156256,-0.04417668680418209
2021-06-15,-0.015789065198937167,-0.013191198997634974,-0.0021230784581403204
2021-06-14,-0.08723780930005014,0.02178785902034561,0.019062945891960642
2021-06-11,-0.04314265836168825,0.005679732353402448,-0.010862215385264523
2021-06-10,0.06419346983926602,-0.02047815453172181,-0.011342581825927157
2021-06-09,0.05101009301310068,-0.02869159298887004,-0.03323460345233514
2021-06-08,0.07506201486223203,-0.025320698149929946,-0.02105024193873967
2021-06-07,-0.030673272442241172,0.003540701115836854,-0.005031451681120557
2021-06-04,0.12977614917546487,-0.05170083016724174,-0.028186395276349238
2021-06-03,-0.08002190998332029,0.022966559505330334,-0.01829888147397911
2021-06-02,0.042081941586392946,-0.013764456248234448,-0.001608249085772994
2021-06-01,-0.08113258670067029,0.016631913519256164,0.02004141097169678
2021-05-28,0.054298936911690514,-0.021633618193334446,-0.011924527822038433
2021-05-27,-0.05284030893338707,0.01672860337154233,0.020960276898607244
2021-05-26,-0.024949721754614528,0.014370509978012064,0.004310511044534591
2021-05-25,0.09436448077870092,-0.03791842472090875,-0.038952213702436664
2021-05-24,0.040044887672480683,-0.02693454827069029,0.0022166931864264564
2021-05-21,-0.0007583133840652446,0.006637931173227263,-0.01736258445902229
2021-05-20,0.09061861296511232,-0.038852376250298096,-0.022039613480938292
2021-05-19,-0.06975744187652529,0.02630009614696117,0.013319413691901146
2021-05-18,0.00326456958880948,0.0014355238384992828,0.007674925430074808
2021-05-17,-0.03392153990754093,0.006694474611231229,-0.002789157873218872
2021-05-14,0.04860406770960051,-0.02599417741628601,-0.025286002050903342
2021-05-13,0.04980780136283187,-0.00397147440784188,-0.0025597495485608595
2021-05-12,-0.12867451380884726,0.030259736729570816,0.02090833684325851
2021-05-11,-0.02634273547710708,0.02378354018022121,0.02288540944670099
2021-05-10,-0.08045792181892175,0.010931574917559592,0.010997444252726632
2021-05-07,4.21833804966881e-05,0.011936736316847328,0.05497930372089265
2021-05-06,0.002489293016817667,-0.0018901796877902875,-0.004828816848949747
2021-05-05,0.04318820229524906,-0.015775396351985212,-0.011343349110508029
2021-05-04,0.038807536638368924,0.001564355217472934,-0.02223978446583945
2021-05-03,0.028031167340163136,-0.037393124543628725,0.0010409612767324264
2021-04-30,0.0058443445002724715,-0.0019566135071734866,-0.005400867077070467
2021-04-29,-0.02246410758193596,0.008447309430334308,0.018285327455646865
2021-04-28,0.01072643747445594,0.00023097702195968962,0.013033027986602755
2021-04-27,-0.08741005923682804,0.04811994218200072,0.036531237021238665
2021-04-26,-0.01732677873947531,-0.012256471123860961,-0.018015025687819274
2021-04-23,-0.03556224425817693,0.014569682275408976,-0.007230708428743576
2021-04-22,0.011648162646274662,-0.02314499699639088,-0.010518267819758256
2021-04-21,0.006915846445979788,0.0011977596288514434,-0.01422449158624586
2021-04-20,0.0648910598924734,-0.020042293596478886,0.00405980755085292
2021-04-19,-0.04613816196283773,0.017602072516532483,0.012798819610088217
2021-04-16,-0.0589838962388624,0.015215183103830585,0.010727264732539155
2021-04-15,0.15587294417743788,-0.055310809914485934,-0.0586389588915935
2021-04-14,-0.018665901440850428,0.018867246737909425,-0.002118698794844734
2021-04-13,0.08735208009507756,-0.0398109628933975,0.0009777797517794323
2021-04-12,-0.047109952395330536,0.0016320538307235785,-0.018619949644133178
2021-04-09,-0.059098484468948644,0.006825726470554614,-0.004331302878988357
2021-04-08,0.07309988201121893,-0.023811437159754208,-0.008885525030189077
2021-04-07,-0.015790711146074804,0.015409109341705982,0.020502692695431094
2021-04-06,0.1100296881125308,-0.021405844097369894,-0.02189598650362791
2021-04-05,0.01778511476207662,-0.008826914679565848,0.03627528727986907
2021-04-02,-0.09770794316500522,0.01542621826093279,-0.01894932389449922
2021-04-01,0.08750808293950324,-0.03554845857096653,-0.0502355592251868
2021-03-31,-0.0471697770434025,0.0005043364117925358,0.003354551851236814
2021-03-30,0.007279120373925789,-0.0018812360642344993,-0.04815364733246697
2021-03-29,-0.10646900864824492,0.029353059084136726,0.03890481283626805
2021-03-26,-0.06574525617552075,0.02193890236575853,0.022247308396150207
2021-03-25,-0.029001032844807973,0.01220086244893958,0.02873913797909001
2021-03-24,0.03428277777094493,-0.017594237785410406,-0.017860461746297282
2021-03-23,0.09346962951652316,-0.02537883995669687,-0.034551124035265016
2021-03-22,0.09702398670900028,-0.05924820996408292,-0.04577753891291964
2021-03-19,-0.04096593072633994,0.010976577361393415,0.00022610005960559454
2021-03-18,-0.13542236016511897,0.040851553606771805,0.0034839584093035282
2021-03-17,0.008277942839668881,0.012566223838679329,0.05407913234968724
2021-03-16,-0.010603206176301788,0.02322905234315838,0.011015296618720707
2021-03-15,0.0488582769740087,-0.009795090480983799,-0.02588000971017389
2021-03-12,-0.20856406831612326,0.07176000541347134,0.07107026795698546
2021-03-11,-0.0182263558713483,0.009883575753655595,0.053782952493676976
2021-03-10,0.0599547385270379,0.005901540217257992,0.00922727630250388
2021-03-09,0.07151912441773278,-0.03580740894176836,-0.04389708026976892
2021-03-08,-0.09710127920125712,0.014960081683870814,-0.00990797384246054
2021-03-05,-0.02092073287027171,-0.005694335759660565,-0.003795401152748789
2021-03-04,-0.12175769441145042,0.04966982448929528,0.02954905635191589
2021-03-03,-0.11097308507582732,0.019247321443414192,0.005283607499213308
2021-03-02,0.06035158856516573,-0.01900402451171053,-0.0016236316346495774
2021-03-01,-4.876111937781896e-05,0.007287379391949849,0.046824517227907356
2021-02-26,0.23626307815178593,-0.0777496428826239,-0.09586628391699525
2021-02-25,-0.3772844467493806,0.08140794603452231,0.03232416848008008
2021-02-24,-0.0600509799130378,0.01992010628777552,0.010989925666076025
2021-02-23,-0.011107975864874954,-0.009754482402299595,0.005660154928672938
2021-02-22,-0.05730709237641116,0.034931958684889144,0.04273917538451124
2021-02-19,-0.10599662282870076,0.021461542681853095,0.03837107990348757
2021-02-18,0.003421742286268315,0.012577038195840063,0.014016450266869143
